UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,dataset,year_released,year_valid_from,region,data_quality,data_accessed,description,source_link
67083f61-8d14-4453-9ca3-6d322879cf86,Waste,Office Paper Waste,waste-type_office_paper-disposal_method_combusted,Office Paper - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
2d947ba9-fd05-459d-a9cc-4b7fbde255b8,Waste,Phonebooks Waste,waste-type_phonebooks-disposal_method_combusted,Phonebooks - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
2f4b7b34-a46d-4350-bcae-7968f9cf79fc,Waste,Textbooks Waste,waste-type_textbooks-disposal_method_combusted,Textbooks - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
23a05e9b-4b1e-48f8-b63f-c685a5f2edc2,Waste,Dimensional Lumber Waste,waste-type_dimensional_lumber-disposal_method_combusted,Dimensional Lumber - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
5bde4dbb-569d-4dfa-828d-22d56edbbc39,Waste,Medium-density Fiberboard Waste,waste-type_medium-density_fiberboard-disposal_method_combusted,Medium-density Fiberboard - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
bcad83cd-0430-4f4b-bff3-b68b026b3541,Waste,Food Waste (non-meat) Waste,waste-type_food_waste_(non-meat)-disposal_method_combusted,Food Waste (non-meat) - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
09c8a2db-a47a-49ef-bab7-5ab88e334d0f,Waste,Food Waste (meat only) Waste,waste-type_food_waste_(meat_only)-disposal_method_combusted,Food Waste (meat only) - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
d494388f-9b49-43cb-b46f-38295c1b6460,Waste,Beef Waste,waste-type_beef-disposal_method_combusted,Beef - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
3f4eef44-162a-49b0-8ba1-d0e7f2de6407,Waste,Poultry Waste,waste-type_poultry-disposal_method_combusted,Poultry - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
ed052feb-f4a5-4db1-bc16-3d429f32e5f8,Waste,Grains Waste,waste-type_grains-disposal_method_combusted,Grains - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
f86a99f7-b8de-4201-9efc-e461fb12601f,Waste,Bread Waste,waste-type_bread-disposal_method_combusted,Bread - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
932ae1db-b484-4afa-abde-1421b59678ac,Waste,Fruits and Vegetables Waste,waste-type_fruits_and_vegetables-disposal_method_combusted,Fruits and Vegetables - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
217b5949-a553-42c9-bec6-9c76c81e13de,Waste,Dairy Products Waste,waste-type_dairy_products-disposal_method_combusted,Dairy Products - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
fd44e0ac-c802-425c-92ac-3ab78e36f27c,Waste,Yard Trimmings Waste,waste-type_yard_trimmings-disposal_method_combusted,Yard Trimmings - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
d1cd115b-f562-484d-ab35-75f038baa361,Waste,Grass Waste,waste-type_grass-disposal_method_combusted,Grass - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
717a1a98-6c4d-4e26-95d3-c6a6d0c585b0,Waste,Leaves Waste,waste-type_leaves-disposal_method_combusted,Leaves - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
9fa26367-3b9d-4a3d-90ab-684da7a6dcbc,Waste,Branches Waste,waste-type_branches-disposal_method_combusted,Branches - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
7046cdc8-4f95-47ed-8538-6c82c6ce861e,Waste,Mixed Paper (general) Waste,waste-type_mixed_paper_(general)-disposal_method_combusted,Mixed Paper (general) - Combusted,short ton,not-supplied,50.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through combustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
